,level_0,index,Unnamed: 0,Text,Label
4422,4422,4422,4422,Un segundo vuelo militar frances evacúa a 216 personas de Kabul 184 afganos ,0
4423,4423,4423,4423,Hallan los cuerpos de 11 rohinyás que trataban de huir en barco de Bangladesh  ,0
4424,4424,4424,4424,El dispositivo de extinción de incendios que ha trabajado durante la noche consigue mantener el fuego de La Palma a pesar del fuerte viento    ,0
4425,4425,4425,4425,  La ganadería extensiva un modelo sostenible a generalizar  Por Pablo Rojo  ,0
4426,4426,4426,4426,La pensión media de jubilación representa el 62  del salario medio en 2021  Por María Vicente ,0
4427,4427,4427,4427,Aterriza en Alemania el primer avión con evacuados de Afganistán  ,0
4428,4428,4428,4428,Sin control el incendio de la costa francesa que ha quemado 5000 hectáreas ,0
4429,4429,4429,4429,El Reino Unido acogerá a unos 20000 refugiados afganos  ,0
4430,4430,4430,4430,Italia evacua de Kabul a 85 colaboradores afganos y prepara más vuelos  ,0
4431,4431,4431,4431,La Aerolínea australiana Qantas obliga a todos sus empleados a vacunarse contra la covid19 coronavirus    ,0
4432,4432,4432,4432,Australia evacua a un primer grupo de 26 personas de Afganistán    ,0
4433,4433,4433,4433,Arrestados tres universitarios de Hong Kong por abogar por el terrorismo    ,0
4434,4434,4434,4434,  Gobierno boliviano considera que informe del GIEI abre una etapa hacia la reconciliación  Por Yolanda Salazar  ,0
4435,4435,4435,4435,La artista Pasión Vega ha prestado este martes su voz al recuerdo de los represaliados y con versos de Federico García Lorca y mucho folclore ha recordado el 85 aniversario del asesinato del autor de Yerma  ,0
4436,4436,4436,4436,La delegada del Gobierno de la Junta de Andalucía en Huelva ha desactivado el nivel 1 del Plan de Emergencias ante Incendios Forestales decretado a las 1611 horas por el incendio forestal declarado en Lucena Huelva ,0
4437,4437,4437,4437,El presidente del Cabildo de La Palma Mariano Hernández Zapata ha afirmado que varias decenas de viviendas se han visto afectadas en distintos grados por el incendio declarado hoy en el municipio de El Paso ,0
4438,4438,4438,4438,  Te contamos en 60 segundos cómo transcurrió el 17 de agosto en America  Toda la información en Efeservicios  ,0
4439,4439,4439,4439,Los talibanes declararon el martes una amnistía general en su primera rueda de prensa  tras la toma de poder en Afganistán llamaron a la reconciliación y aseguraron que las mujeres podrán trabajar dentro de la ley islámica que regirá el Gobierno ,0
4440,4440,4440,4440,El grupo de expertos enviado a Bolivia por la CIDH concluyó que en este país hubo graves violaciones a los derechos humanos durante la crisis social y política en el último trimestre de 2019 posterior a los fallidos comicios generales ,0
4441,4441,4441,4441,Si la llamada comunidad internacional como ellos oposición llaman a todos los países que le alientan todo lo que ellos hacen de verdad quieren ayudar a que este proceso avance que dejen de amenazar y de presionar a Venezuela dijo Rodríguez ,0
4442,4442,4442,4442,En las últimas 24 horas se registraron 37613 nuevos casos de covi19 y 1106 fallecimientos con lo que Brasil superó la trágica cifra de los 570000 muertos ,0
4443,4443,4443,4443,El lago Mead el mayor embalse de EEUU por volumen se encuentra en el 35  de su capacidad su nivel más bajo desde su creación en la decada de 1930 ,0
4444,4444,4444,4444,El terremoto de magnitud 72 registrado el pasado sábado en el suroeste de Haití causó al menos 1941 muertos y 9900 heridos este balance supone 522 víctimas mortales más que el día anterior  ,0
4445,4445,4445,4445,Sube a 1941 la cifra de muertos por el terremoto de Haití,0
4446,4446,4446,4446,Si los talibanes no cumplen con ese compromiso Estados Unidos se reserva el derecho de responder con el peso completo de la fuerza militar estadounidense advirtió despues la portavoz de la Casa Blanca Jen Psaki en declaraciones a la prensa ,0
4447,4447,4447,4447,Nicolás Maduro y aquellos que le respaldan tienen socios en la negociación Las fuerzas democráticas de la Plataforma Unitaria liderada por el presidente interino Juan Guaidó indicó a Efe un portavoz del Departamento de Estado ,0
4448,4448,4448,4448,  Los hospitales libaneses están al borde del precipicio  Por Noemí Jabois  ,0
4449,4449,4449,4449,Alrededor de un centenar de mujeres han participado en una concentración feminista frente a la sede de las Naciones Unidas en Barcelona para reclamar una respuesta internacional urgente para proteger a las mujeres y niñas afganas  ,0
4450,4450,4450,4450,ANÁLISIS  Los fantasmas de Saigón vuelven a EEUU con su tropiezo en Kabul  Por Alex Segura  ,0
4451,4451,4451,4451,La industria de la moda rápida está causando graves problemas de contaminación en los ríos de África un continente donde grandes marcas de Europa y Estados Unidos tercerizan parte de su producción para abaratar costes  ,0
4452,4452,4452,4452,Casi 30 millones de ciudadanos en España tienen la vacuna completa algo más del 632  de la población tras una jornada en la que han sido administradas 304868 dosis contra la covid según datos del Ministerio de Sanidad de este martes  ,0
4453,4453,4453,4453,El poeta estadounidense Yusef Komunyakaa fue galardonado este martes con el premio internacional Zbigniew Herbert de Literatura pocas semanas despues de publicar su obra Everyday Mojo songs of Earth  ,0
4454,4454,4454,4454,EEUU admite que los talibanes han capturado muchas de sus armas y equipos en Afganistán,0
4455,4455,4455,4455,La Justicia cubana revocó el beneficio de detención domiciliaria del disidente Jose Daniel Ferrer y lo condenó a permanecer en la cárcel los más de cuatro años que le restan de condena por una supuesta agresión ,0
4456,4456,4456,4456,os talibanes garantizan a EEUU que dejarán pasar a los civiles al aeropuerto de Kabul Afganistán,0
4457,4457,4457,4457,El Gobierno mexicano defendió su apuesta por la vacunación para conseguir el declive de la tercera ola de covid19 en medio de polemicas por la falta de otras medidas su plan de regreso a clases y el rechazo a dosis de refuerzo por ahora ,0
4458,4458,4458,4458,os talibanes buscan la reconciliación y las mujeres podrán trabajar en el marco del Islam,0
4459,4459,4459,4459,El ministro alemán de Exteriores Heiko Maas indicó en una rueda de prensa junto a la ministra de Defensa Annegret KrampKarrenbauer que sólo están pudiendo acceder al aeropuerto de Kabul las personas con nacionalidad extranjera   ,0
4460,4460,4460,4460,Borrell destaca que la cooperación con cualquier futuro gobierno afgano estará condicionada a un acuerdo pacífico e inclusivo y al respeto de los derechos fundamentales de todos los afganos incluidos mujeres jóvenes y minorías   ,0
4461,4461,4461,4461,La incidencia acumulada ha bajado del umbral de los 400 casos por 100000 habitantes al situarse en 39894 una caída de 17 puntos si bien se han notificado 144 muertes en las últimas 24 horas  ,0
4462,4462,4462,4462,Evacuadas 10000 personas por un incendio en la costa mediterránea francesa   ,0
4463,4463,4463,4463,Fuertes lluvias caen en la zona más afectada por el terremoto en Haití  ,0
4464,4464,4464,4464,Los dos montañeros cántabros rescatados este martes tras permanecer desaparecidos desde el pasado domingo se encuentran bien de salud aunque deshidratados y agotados despues de pasar dos noches a la intemperie  ,0
4465,4465,4465,4465,En la Península los termómetros marcarán valores más suaves que en los últimos días aunque todavía se podrán alcanzar los 3638 grados en los grandes ríos de la vertiente atlántica sur  ,0
4466,4466,4466,4466,El expresidente brasileño Luiz Inácio Lula da Silva que lidera los sondeos para las elecciones presidenciales de 2022 pese a que no ha formalizado su candidatura afirmó que nunca tuvo tantas ganas de ser presidente de Brasil como ahora ,0
4467,4467,4467,4467,El uso de sustancias químicas impregnadas en la madera para evitar el ataque de gusanos confirió su sonido único a los violines de Antonio Stradivari o Guarneri del Gesú  ,0
4468,4468,4468,4468,Efectivos de bomberos medios aereos y terrestres continúan trabajando para estabilizar el incendio forestal en Ávila Castilla y León el más grande de los que se han producido en la comunidad autónoma  ,0
4469,4469,4469,4469,a incidencia baja del umbral de los 400 casos en España,0
4470,4470,4470,4470,Panamá envía ayuda a Haití y se pone a disposición como puente humanitario  ,0
4471,4471,4471,4471,  Más de 3000 niñas menores de 14 años son madres en Ecuador al año  Por Daniela Brik   Fotos  Jose Jácome   ,0
4472,4472,4472,4472,Durante la pandemia las soluciones digitales han facilitado el acceso a información relevante para la salud y el monitoreo de afecciones concluye el seminario Autocuidado digital organizado por la Industria Latinoamericana de Autocuidado Responsable  ,0
4473,4473,4473,4473,El segundo avión de las Fuerzas Armadas que va a participar en la primera fase de repatriación de los españoles y los afganos colaboradores que se encuentran en el aeropuerto de Kabul ha despegado este martes desde la base área de Zaragoza  ,0
4474,4474,4474,4474,Cuba registró este martes 9772 nuevos casos de covid19 la mayor cifra confirmada en un día durante la pandemia con los que totaliza 536609 positivos al SARSCov2 y 4156 fallecidos según el Ministerio de Salud Pública de la isla coronavirus   ,0
4475,4475,4475,4475,Expectativas dispares en Venezuela ante el diálogo entre el Gobierno y la oposición  ,0
4476,4476,4476,4476,EEUU continuará los vuelos de evacuación durante las próximas semanas desde el aeropuerto de Kabul de sus ciudadanos y colaboradores afganos de manera segura y ordenada informó el portavoz del Pentágono John Kirby ,0
4477,4477,4477,4477,  Covid19 Imágenes de una crisis en el mundo 17 de agosto  En EFE te resumimos las imágenes más destacadas del día en todo el planeta sobre la crisis del coronavirus  Toda la información en Efeservicios  ,0
4478,4478,4478,4478,El Tribunal Superior de Justicia de Canarias considera que exigir el certificado de vacunación contra la covid19 en establecimientos abiertos al público es segregar a aquellos ciudadanos que de forma lícita han decidido no administrarse la vacuna   ,0
4479,4479,4479,4479,a OTAN culpa a los políticos afganos del colapso a manos de los talibanes,0
4480,4480,4480,4480,La vicepresidenta para Asuntos Económicos y Transformación Digital del Gobierno de España Nadia Calviño ha anunciado hoy la llegada de los primeros 9000 millones de euros de los fondos europeos para apoyar el plan de recuperación económica del país  ,0
4481,4481,4481,4481,Ernesto Sevilla Hay un montón de mujeres humoristas con un nivel acojonante   ,0
4482,4482,4482,4482,Las vacaciones complican el objetivo de completar la pauta al 70  de la población esta semana como calculó el Gobierno   De mantenerse el ritmo actual habrá que esperar todavía varias más para alcanzar una meta que no obstante ya no es suficiente  ,0
4483,4483,4483,4483,Las Fallas de Valencia del 1 al 5 de septiembre tendrán Ofrenda y Crema con medidas especiales pero no habrá ni mascletaes en la plaza del ayuntamiento ni castillos de fuegos artificiales en el antiguo cauce   ,0
4484,4484,4484,4484,Unicef La mitad de los niños afganos sufrirá desnutrición severa este año  ,0
4485,4485,4485,4485,  Julián López Arturo Valls y Ernesto Sevilla en un Interrail de cuarentones   Por Magdalena Tsanis   ,0
4486,4486,4486,4486,  DArtacán y los tres Mosqueperros llega a la gran pantalla este miercoles gracias a la persistencia de su creador Claudio Biern Boyd y al talento de su director Toni García  ,0
4487,4487,4487,4487,El Secretario de Estado de Medio Ambiente Hugo Morán ha asegurado tras visitar al Centro de Coordinación de la Información Nacional de Incendios Forestales CCINIF que se están empleando todos los medios para luchar contra el fuego    ,0
4488,4488,4488,4488,Juan Vivas afirma que las repatriaciones de menores a Marruecos se han efectuado teniendo como máxima prioridad la protección del interes del menor y asume todas las decisiones que ha adoptado la Ciudad Autónoma  ,0
4489,4489,4489,4489,El presidente ceutí defiende que el interes del menor guía las devoluciones,0
4490,4490,4490,4490,Un joven en coma tras recibir un disparo en las protestas antigubernamentales en Bangkok  ,0
4491,4491,4491,4491,EEUU controla el aeropuerto de Kabul y los talibanes sus inmediaciones   ,0
4492,4492,4492,4492,La reina Isabel II permanecerá en Balmoral a pesar de un positivo por covid  ,0
4493,4493,4493,4493,Las buenas condiciones meteorológicas ayudan al control del incendio en Ávila    ,0
4494,4494,4494,4494,Los Rockets hacen oficial la firma de Garuba con un contrato de novato  ,0
4495,4495,4495,4495,  Andrew Parsons presidente del Comite Paralímpico Internacional IPC El legado de Tokio será que el movimiento paralímpico es imparable  Por David Ramiro   ,0
4496,4496,4496,4496,Una decena de menores extranjeros no acompañados han protagonizado fugas en las últimas horas en Ceuta despues de que se suspendieran de forma cautelar las repatriaciones a Marruecos  ,0
4497,4497,4497,4497,  Hallan una tumba con un cuerpo momificado en Pompeya el misterio de Marcus Venerius   Por Cristina Cabrejas   ,0
4498,4498,4498,4498,Japón extiende la emergencia sanitaria al 12 de septiembre y amplía a más zonas ,0
4499,4499,4499,4499,Cerca de 120 nepalíes llegan a Katmandú tras ser evacuados de Afganistán  ,0
4500,4500,4500,4500,China recupera la retórica contra EEUU mientras escruta a los talibanes  Por Jesús Centeno  ,0
4501,4501,4501,4501,La Comisión Europea autorizó este martes el primer desembolso del fondo de recuperación pospandemia europeo a España un adelanto de 9000 millones de euros que supone un 13  del total que recibirá el país cuando cumpla los hitos pactados con Bruselas  ,0
4502,4502,4502,4502,España recibe el primer desembolso del fondo de recuperación de la UE de 9000 millones,0
4503,4503,4503,4503,El Ministerio del Interior ha abonado 72 millones de euros a las víctimas de los atentados de Cataluña en 2017   Ha resuelto ya el 9917  de los 607 expedientes sobre indemnizaciones de los que ha estimado el 5367    ,0
4504,4504,4504,4504,El primer ministro británico Boris Johnson y la canciller alemana Angela Merkel coinciden en una conversación telefónica que es crucial la cooperación global a fin de prevenir una crisis humanitaria en Afganistán ,0
4505,4505,4505,4505,Lagrange la misión espacial europea para vigilar la actividad solar   Por Noemí G Gómez  ,0
4506,4506,4506,4506,  Garralón lamenta que la lucha de Las Suplicantes siga vigente miles de años Merida67    ,0
4507,4507,4507,4507,Israel teme que la inestabilidad en Líbano aboque a otra guerra con Hizbulá  Por Sara Gómez Armas     ATEF SAFADI ,0
4508,4508,4508,4508,El producto interior bruto PIB se incrementó un 2  en la eurozona y un 19  en la Unión Europea en el segundo trimestre del año frente a los tres primeros meses de 2021 informó este martes la oficina europea estadística Eurostat  ,0
4509,4509,4509,4509,El PIB aumenta un 2  en la eurozona y un 19  en la UE en el segundo trimestre,0
4510,4510,4510,4510,Barcelona rinde un sobrio y emotivo homenaje a las víctimas del 17A en el cuarto aniversario de los atentados   En el acto en un silencio sólo roto por el Cant dels Ocells familiares y autoridades han depositado claveles blancos en las Ramblas  ,0
4511,4511,4511,4511,La deuda del conjunto de las administraciones públicas cerró junio en 1425620 millones de euros un nuevo record que equivale al 1221  del PIB según los datos publicados este martes por el Banco de España  ,0
4512,4512,4512,4512,Kabul intenta recuperar la normalidad bajo el control talibán ,0
4513,4513,4513,4513,Los bomberos continúan batallando contra un gran incendio al noroeste de Atenas ,0
4514,4514,4514,4514,Los contagios de coronavirus siguen subiendo en Cataluña   Este martes hay 1976 infectados más y por primera vez han vuelto a repuntar los ingresos en las UCI tras 22 días encadenando bajadas  ,0
4515,4515,4515,4515,Gran Canaria empieza el martes con 40 º C en horas todavía de madrugada    ,0
4516,4516,4516,4516,Mejora el incendio de Navalacruz Ávila con parte del perímetro estabilizado    ,0
4517,4517,4517,4517,El ministro británico de Exteriores admite algún contacto con los talibanes ,0
4518,4518,4518,4518,Facebook prohíbe el contenido que apoya a los talibanes ,0
4519,4519,4519,4519,700000 árboles e iniciativas verdes llevarán a Zaragoza a la neutralidad  Por Pablo Rojo  ,0
4520,4520,4520,4520,La Audiencia Nacional da 24 horas al Ministerio del Interior para que certifique si es verídica la orden dirigida a la Delegación del Gobierno de Ceuta para devolver a los menores a Marruecos  ,0
4521,4521,4521,4521,Marvel toma el corazón de Hollywood con el estreno mundial de ShangChi   ,0
4522,4522,4522,4522,Scarlett Johansson se suma a la cinta que Wes Anderson rodará en España    ,0
4523,4523,4523,4523,Un avión militar frances realiza el primer vuelo de evacuación desde Kabul ,0
4524,4524,4524,4524,Un avión del ejercito alemán evacúa a un primer grupo reducido de Afganistán ,0
4525,4525,4525,4525,Muere a los 69 años el padrino de los sudokus el japones Maki Kaji   ,0
4526,4526,4526,4526,El aeropuerto de Kabul vuelve a la calma tras una dramática jornada con 6 muertos ,0
4527,4527,4527,4527,Cinco comunidades están en alerta en España pero sólo Canarias en nivel rojo por calor    ,0
4528,4528,4528,4528,La constelación de satelites Pleiades Neo para la observación terrestre sumó hoy  el segundo de los cuatro satelites previstos que fue lanzado a bordo de un cohete Vega desde el Centro Espacial Europeo de Kurú Guayana francesa ,0
4529,4529,4529,4529,Varias alarmas de incendios saltaron este martes en la central nuclear de Hamaoka en el centro de Japón que actualmente está suspendida y la empresa operadora confirmó que hay humo en uno de los edificios que alberga la turbina de un reactor ,0
4530,4530,4530,4530,El alto representante de la Unión Europea UE Josep Borrell felicitó este lunes al opositor Hakainde Hichilema tras ser proclamado vencedor de los comicios presidenciales en Zambia ,0
4531,4531,4531,4531,El alto representante de la Unión Europea UE para la Política Exterior Josep Borrell y el secretario general de la OTAN Jens Stoltenberg abordaron este lunes las operaciones de evacuación desde el aeropuerto de Kabul ,0
4532,4532,4532,4532,La Interpol expidió circulares rojas contra cuatro mandos de las disidencias de las FARC entre ellos su máximo jefe alias Iván Márquez solicitados por la Justicia colombiana por delitos de lesa humanidad y narcotráfico ,0
4533,4533,4533,4533,  Habitantes de Les Cayes buscan entre los escombros algo con lo que subsistir  Por María Montecelos   ,0
4534,4534,4534,4534,El primer avión A400M de las Fuerzas Armadas que volará de España a Dubai para participar en la primera fase de repatriación del personal de la embajada y los españoles que quedan en Afganistán ha salido a las 2330 horas desde la Base Aerea de Zaragoza ,0
4535,4535,4535,4535,El enviado de EEUU para Afganistán Zalmay Khalilzad permanece en Doha dialogando con los talibanes y los representantes del Gobierno afgano aseguró el portavoz del Departamento de Estado Ned Price ,0
4536,4536,4536,4536,Chile no se plantea quitar el uso de mascarilla pese a los avances en la vacunación debido a la presencia de la variante delta que sigue siendo la más contagiosa en una America que ya suma 802 millones de infecciones   ,0
4537,4537,4537,4537,EEUU reanudó los vuelos militares en el aeropuerto de Kabul tras interrumpirlos por el caos desatado ante la irrupción de centenares de afganos en un intento de encaramarse a vuelos destinados a evacuar a estadounidenses y aliados  ,0
4538,4538,4538,4538,Estamos pidiendo a los ciudadanos estadounidenses que se refugien y que no viajen al aeropuerto hasta que se les comunique lo contrario por parte del Departamento de Estado afirmó el portavoz del Departamento de Estado Ned Price ,0
4539,4539,4539,4539,La cifra de muertos por el terremoto que sacudió el sábado pasado el suroeste de Haití llegó a 1419 personas anunciaron este lunes las autoridades del país  ,0
4540,4540,4540,4540,Salió el primer avión para repatriar a los españoles de Afganistán,0
4541,4541,4541,4541,Biden subrayó que la guerra más larga en la historia de EEUU acaba con el e insistió en que no pasará el conflicto a otro presidente en referencia a sus tres predecesores que han ocupado la Casa Blanca con tropas militares desplegadas en Afganistán ,0
4542,4542,4542,4542,El cantautor Bob Dylan ha sido acusado de abusar sexualmente de una menor de 12 años despues de haberle dado drogas y alcohol en su apartamento de Nueva York en 1965 según una nueva denuncia presentada en la Gran Manzana ,0
4543,4543,4543,4543,  EEUU pide a sus ciudadanos en Afganistán refugiarse y no ir al aeropuerto de Kabul ,0
4544,4544,4544,4544,El centro de la tormenta tropical Fred tocó tierra este lunes en Cabo San Blas en la costa noroccidental de Florida EEUU con vientos máximos sostenidos de 65 millas por hora 100 kmh informó el Centro Nacional de Huracanes de EEUU ,0
4545,4545,4545,4545,  Sube a 1419 el número de muertos por el terremoto en Haití ,0
4546,4546,4546,4546,Los casos confirmados de la variante delta del coronavirus en Perú han subido un 40  en la última semana tras sumar 31 nuevos casos en Lima y acumular 105 en todo el país según informó el ministerio de Salud Minsa ,0
4547,4547,4547,4547,Los hospitales de la ciudad de Les Cayes están saturados por la avalancha de heridos causada por el potente terremoto de magnitud 72 que el sábado pasado causó ingentes daños en el suroeste de Haití  ,0
4548,4548,4548,4548,  Biden avisa a los talibanes EEUU defenderá a su gente con fuerza devastadora ,0
4549,4549,4549,4549,El presidente de EEUU Joe Biden defendió por completo su decisión de la retirada militar de Afganistán pese al caos desatado en Kabul aunque reconoció que la toma de la capital por parte de los talibanes se produjo más rápido de lo anticipado ,0
4550,4550,4550,4550,El diálogo entre la oposición y el Gobierno de Venezuela se aplazó hasta el 3 de septiembre con un avance todavía incierto pero destaca el rol diplomático relevante de Mexico tras albergar el inicio de la negociación este fin de semana ,0
4551,4551,4551,4551,Biden a China y Rusia les encantaría que EEUU siga gastándose miles de millones de dólares en recursos para estabilizar Afganistán,0
4552,4552,4552,4552,Biden afirma que la misión de EEUU en Afganistán nunca fue crear una democracia unificada y centralizada,0
4553,4553,4553,4553,El presidente de Venezuela Nicolás Maduro aseguró que su Gobierno no está obligado a emitir un comunicado oficial sobre la muerte en el país caribeño de uno de los líderes de las disidencias de las FARC conocido como Jesús Santrich ,0
4554,4554,4554,4554,Un juzgado de Ceuta paraliza 72 horas las repatriaciones de menores,0
4555,4555,4555,4555,El presidente frances Emmanuel Macron anunció este lunes una iniciativa europea para hacer frente a los flujos irregulares de migrantes que se teme que desencadene la toma de control total de Afganistán por los talibán  ,0
4556,4556,4556,4556,Nicolás Maduro está dispuesto a dialogar con EEUU si el Gobierno estadounidense cede en su arrogancia y desprecio  ,0
4557,4557,4557,4557,El primer avión de las Fuerzas Armadas que volará de España a Dubai Emiratos Árabes para participar en la primera fase de repatriación del personal de la embajada y de los españoles que quedan en Afganistán saldrá esta noche   ,0
4558,4558,4558,4558,El manifiesto feminista impulsado por mujeres de todo el mundo que han instado a la comunidad internacional a abrir las puertas a Afganistán y las afganas ha sido suscrito ya por más de 30000 personas en apenas 24 horas  ,0
4559,4559,4559,4559,Creo que ya son exitosos Los diálogos de paz entre Venezuela y los sectores extremistas de la derecha han arrancado con buen pie ya son exitosos tengo en mis manos el documento original de Mexico y siento que tiene vida propia dijo Maduro ,0
4560,4560,4560,4560,Nacho Moreno el 50  de las viñetas políticas de Ricardo y Nacho cocreador de Goomer y conocido en el mundo culinario por su última faceta como Falsarius Chef  ha fallecido este martes en El Puerto de Santa María Cádiz  ,0
4561,4561,4561,4561,El Ministerio de Derechos Sociales y Agenda 2030 que dirige Ione Belarra ha enviado este lunes una nueva carta a Interior para reiterar su rechazo al proceso de devolución de menores a Marruecos  ,0
4562,4562,4562,4562,Bajo el eslogan de Quito Romance para enamorarse aún más la web proyecta a la capital ecuatoriana como destino ideal para una pedida de mano celebrar una boda disfrutar la luna de miel o rememorar momentos en un aniversario de bodas ,0
4563,4563,4563,4563,La transmisión del covid ha bajado 4633 puntos desde el viernes y se ha situado en 4159 casos por cada 100000 habitantes aunque se mantiene la presión en las ucis hay 1931 enfermos críticos 9 más que el viernes   ,0
4564,4564,4564,4564,La comunidad afgana en España ve con miedo la llegada al poder de los talibanes por el riesgo de que su país retroceda más de medio siglo en derechos y libertades y esto perjudique especialmente el futuro de los niños las mujeres e intelectuales  ,0
4565,4565,4565,4565,  Euskadi y Burdeos alianza universitaria contra la contaminación del oceano HistoriasTransfronterizas CrossBorder  Por Ana Burgueño   ,0
4566,4566,4566,4566,El primer ministro en funciones de Canadá Justin Trudeau reveló que su país evacuó a 34 diplomáticos y militares canadienses de Afganistán ante el deterioro de la situación de seguridad en ese país por el avance de los talibanes ,0
4567,4567,4567,4567,Una explosión en un edificio de viviendas de la Ciudad de Mexico dejó al menos 22 heridos y cuatro de ellos se encuentran en estado grave y fueron trasladados a hospitales según informaron las autoridades capitalinas ,0
4568,4568,4568,4568,El presidente de Venezuela Nicolás Maduro ha sido el gran ausente en cuatro actos militares de las Fuerzas Armadas que se celebraron en los últimos dos meses y que a juicio de expertos responde a la crisis del país ,0
4569,4569,4569,4569,El presidente de EEUU Joe Biden autorizó este lunes el envío de otros 1000 soldados a Afganistán pertenecientes la 82 División Aerotransportada en Kuwait con los que el número de militares estadounidenses en el país asiático ascenderá a 7000  ,0
4570,4570,4570,4570,,0
4571,4571,4571,4571,Baja la incidencia en España a 416 casos aunque se mantiene la presión en las ucis,0
4572,4572,4572,4572,La mayoría de los países del Consejo de Seguridad de la ONU mostraron su preocupación por la violación de los derechos humanos en Afganistán y su temor a un eventual surgimiento del terrorismo tras caer en manos de los talibanes ,0
4573,4573,4573,4573,Biden autoriza el envío de otros 1000 soldados estadounidenses a Afganistán y suman ya 7000,0
4574,4574,4574,4574,El Gobierno haitiano promete más celeridad en la respuesta al terremoto que hasta el momento ha dejado casi 1300 muertos y 5700 heridos  ,0
4575,4575,4575,4575,Estudias Periodismo o Comunicación y tienes una pieza informativa hecha con el telefono  Participa en los Premios Internacionales de Periodismo Móvil con EFE  y    Plazo máximo de inscripción 8 de septiembre  ℹ   MojoEFEUOC ,0
4576,4576,4576,4576,La opositora Coalición Nacional rechazó la posición del Gobierno de Nicaragua frente a Costa Rica y España con los que mantiene un conflicto diplomático en torno al respeto a los derechos humanos y el proceso electoral nicaragüense ,0
4577,4577,4577,4577,EEUU ha enviado 6000 soldados en los últimos días al país asiático para ayudar en la evacuación de civiles estadounidenses y sus aliados despues de la toma de Kabul por parte de los insurgentes ,0
4578,4578,4578,4578,La ofensiva talibán no va a suponer de momento una amenaza internacional pero desde el punto de vista interno la situación en Afganistán va a ser muy diferente sobre todo para las mujeres y las niñas que se quedarán en una situación dificilísima  ,0
4579,4579,4579,4579,El estudio durante siete años de un resto fósil hallado en 2014 permitió a un grupo de investigadores identificar al tercer tipo de mosasaurio que habitó Chile hace 66 millones de años que se suma a los ya conocidos halisaurinos y tylosaurinos ,0
4580,4580,4580,4580,El presidente dominicano Luis Abinader cumple un año en el cargo con muestras de haber logrado reactivar la economía tras el declive a causa de la pandemia pero con enormes desafíos en especial por el preocupante aumento de la deuda pública ,0
4581,4581,4581,4581,Un estudio demuestra que el parásito de la malaria es capaz de defenderse de condiciones adversas en el huesped incluyendo la fiebre gracias a un gen llamado PfAP2HS que lo protege frente a temperaturas altas y otras circunstancias  ,0
4582,4582,4582,4582,  La foto del cantante español C Tangana en un yate rodeado de mujeres en bikini ha reavivado las acusaciones de machismo al cantante de trap un estilo polemico por el papel que reserva en muchas de sus canciones a la mujer  ,0
4583,4583,4583,4583,El presidente estadounidense Joe Biden dará este lunes un discurso a la nación sobre Afganistán,0
4584,4584,4584,4584,El asesor de Seguridad Nacional de la Casa Blanca Jake Sullivan acusó a las fuerzas afganas de no defender a su país pese a los miles de millones de dólares que Washington ha aportado en entrenamiento y equipamiento militar  ,0
4585,4585,4585,4585,La Agencia Estatal de Meteorología Aemet preve para mañana martes un descenso de las temperaturas en la mitad sureste peninsular así como fuerte viento en el valle del Ebro Ampurdán Menorca y Canarias  ,0
4586,4586,4586,4586,Tras la polemica suscitada por la censura inicial del cartel de Madres paralelas Pedro Almodóvar ha estrenado hoy el tráiler de su próxima película que inaugurará el Festival de Venecia el 1 de septiembre y llegará a los cines el día 10 del mismo mes  ,0
4587,4587,4587,4587,  Covid19 Imágenes de una crisis en el mundo 16 de agosto  En EFE te resumimos las imágenes más destacadas del día en todo el planeta sobre la crisis del coronavirus  Toda la información en Efeservicios  ,0
4588,4588,4588,4588,La primera ola de calor de 2021 una de las más intensas de las vividas en España acaba este lunes en la península y el próximo miercoles en Canarias y deja records de temperaturas como los 474 grados del sábado pasado en Montoro Córdoba  ,0
4589,4589,4589,4589,El grito de igualdad libertad y dignidad de Las Suplicantes cerrará del 18 al 22 de agosto la 67 edición del Festival Internacional de Teatro Clásico de Merida  ,0
4590,4590,4590,4590,El Juzgado de lo ContenciosoAdministrativo número 1 de Ceuta ha ordenado suspender la repatriación de nueve menores extranjeros no acompañados desde la ciudad autónoma  ,0
4591,4591,4591,4591,  En las playas de Recife Brasil los turistas no huyen de los tiburones los buscan  Por Waldheim García Montoya  ,0
4592,4592,4592,4592,Un juzgado suspende las repatriaciones de 9 menores desde Ceuta a Marruecos,0
4593,4593,4593,4593,Condenan a la portavoz de Navalni a un año y medio de libertad vigilada   ,0
4594,4594,4594,4594,Cinco menores del grupo que iba a ser repatriado este lunes de Ceuta a Marruecos han solicitado el habeas corpus para evitar ser devueltos   Están citados a las 5 de la tarde en un juzgado para prestar declaración y despues se adoptará una decisión  ,0
4595,4595,4595,4595,La incidencia de la quinta ola de la pandemia continúa a la baja en la mayor parte de las comunidades   Algunas sin embargo siguen notando su impacto en los hospitales especialmente en sus unidades de cuidados intensivos  ,0
4596,4596,4596,4596,El ministro español de Asuntos Exteriores Jose Manuel Albares ofrece a la UE y a la OTAN ayuda para repatriar desde Afganistán a personal de estas organizaciones  ,0
4597,4597,4597,4597,Seis personas muertas por el caos en el aeropuerto de Kabul según testigos,0
4598,4598,4598,4598,La ola de calor que afecta a España es según la Aemet una de las más intensas de las que se han vivido en el país en lo que se refiere a temperaturas máximas que han rozado los 47 grados en puntos de Andalucía  ,0
